date	close
1986-02-28	0.060917
1986-03-03	0.060022
1986-03-04	0.061054
1986-03-05	0.060659
1986-03-06	0.061375
1986-03-07	0.061253
1986-03-10	0.063501
1986-03-11	0.067388
1986-03-12	0.069157
1986-03-13	0.069704
1986-03-14	0.069684
1986-03-17	0.068776
1986-03-18	0.070547
1986-03-19	0.070327
1986-03-20	0.070787
1986-03-21	0.071076
1986-03-24	0.069753
1986-03-25	0.070310
1986-03-26	0.069976
1986-03-27	0.071567
1986-03-31	0.072264
1986-04-01	0.071661
1986-04-02	0.072337
1986-04-03	0.072026
1986-04-04	0.069586
1986-04-07	0.068190
1986-04-08	0.072212
1986-04-09	0.072388
1986-04-10	0.076331
1986-04-11	0.077684
1986-04-14	0.079602
1986-04-15	0.081139
1986-04-16	0.087379
1986-04-17	0.087637
1986-04-18	0.085325
1986-04-21	0.086723
1986-04-22	0.085625
1986-04-23	0.084968
1986-04-24	0.088839
1986-04-25	0.089841
1986-04-28	0.088894
1986-04-29	0.086135
1986-04-30	0.080675
1986-05-01	0.079568
1986-05-02	0.080808
1986-05-05	0.084134
1986-05-06	0.084103
1986-05-07	0.082700
1986-05-08	0.084131
1986-05-09	0.085337
1986-05-12	0.085064
1986-05-13	0.083925
1986-05-14	0.083847
1986-05-15	0.081854
1986-05-16	0.080634
1986-05-19	0.081120
1986-05-20	0.083778
1986-05-21	0.084460
1986-05-22	0.087978
1986-05-23	0.088856
1986-05-27	0.090531
1986-05-28	0.090743
1986-05-29	0.091268
1986-05-30	0.093871
1986-06-02	0.091913
1986-06-03	0.092043
1986-06-04	0.091551
1986-06-05	0.092452
1986-06-06	0.091634
1986-06-09	0.086066
1986-06-10	0.085237
1986-06-11	0.088353
1986-06-12	0.088893
1986-06-13	0.092196
1986-06-16	0.089540
1986-06-17	0.085816
1986-06-18	0.085656
1986-06-19	0.086947
1986-06-20	0.087440
1986-06-23	0.087384
1986-06-24	0.089423
1986-06-25	0.091419
1986-06-26	0.090938
1986-06-27	0.090754
1986-06-30	0.092432
1986-07-01	0.093636
1986-07-02	0.094722
1986-07-03	0.095677
1986-07-07	0.083649
1986-07-08	0.076693
1986-07-09	0.079915
1986-07-10	0.078182
1986-07-11	0.075995
1986-07-14	0.070664
1986-07-15	0.066356
1986-07-16	0.067903
1986-07-17	0.069377
1986-07-18	0.068384
1986-07-21	0.067428
1986-07-22	0.067877
1986-07-23	0.067554
1986-07-24	0.067694
1986-07-25	0.069040
1986-07-28	0.065186
1986-07-29	0.063434
1986-07-30	0.063845
1986-07-31	0.064086
1986-08-01	0.063397
1986-08-04	0.061196
1986-08-05	0.060335
1986-08-06	0.058653
1986-08-07	0.058836
1986-08-08	0.060839
1986-08-11	0.064869
1986-08-12	0.067032
1986-08-13	0.069454
1986-08-14	0.071073
1986-08-15	0.070471
1986-08-18	0.069752
1986-08-19	0.069080
1986-08-20	0.070693
1986-08-21	0.071049
1986-08-22	0.072372
1986-08-25	0.070878
1986-08-26	0.072639
1986-08-27	0.073880
1986-08-28	0.073911
1986-08-29	0.073403
1986-09-02	0.069972
1986-09-03	0.070641
1986-09-04	0.072864
1986-09-05	0.070368
1986-09-08	0.065962
1986-09-09	0.064891
1986-09-10	0.063524
1986-09-11	0.055251
1986-09-12	0.051146
1986-09-15	0.051035
1986-09-16	0.051337
1986-09-17	0.052678
1986-09-18	0.054696
1986-09-19	0.055072
1986-09-22	0.057055
1986-09-23	0.056373
1986-09-24	0.055969
1986-09-25	0.054011
1986-09-26	0.053972
1986-09-29	0.051555
1986-09-30	0.053788
1986-10-01	0.054688
1986-10-02	0.054630
1986-10-03	0.055024
1986-10-06	0.055687
1986-10-07	0.054650
1986-10-08	0.055844
1986-10-09	0.055719
1986-10-10	0.056562
1986-10-13	0.057535
1986-10-14	0.057886
1986-10-15	0.059280
1986-10-16	0.059026
1986-10-17	0.058142
1986-10-20	0.056785
1986-10-21	0.056568
1986-10-22	0.057018
1986-10-23	0.059270
1986-10-24	0.059034
1986-10-27	0.058774
1986-10-28	0.059684
1986-10-29	0.060477
1986-10-30	0.062564
1986-10-31	0.062171
1986-11-03	0.062592
1986-11-04	0.064086
1986-11-05	0.064364
1986-11-06	0.063342
1986-11-07	0.062684
1986-11-10	0.061882
1986-11-11	0.063234
1986-11-12	0.063530
1986-11-13	0.060691
1986-11-14	0.060801
1986-11-17	0.060402
1986-11-18	0.057190
1986-11-19	0.055826
1986-11-20	0.057940
1986-11-21	0.059892
1986-11-24	0.061893
1986-11-25	0.063526
1986-11-26	0.064960
1986-11-28	0.066375
1986-12-01	0.064910
1986-12-02	0.067570
1986-12-03	0.069220
1986-12-04	0.069076
1986-12-05	0.067779
1986-12-08	0.066137
1986-12-09	0.064817
1986-12-10	0.064932
1986-12-11	0.063767
1986-12-12	0.062322
1986-12-15	0.061150
1986-12-16	0.061674
1986-12-17	0.059819
1986-12-18	0.059577
1986-12-19	0.060717
1986-12-22	0.061112
1986-12-23	0.059479
1986-12-24	0.059462
1986-12-26	0.059632
1986-12-29	0.057851
1986-12-30	0.057859
1986-12-31	0.057707
1987-01-02	0.059485
1987-01-05	0.065158
1987-01-06	0.067348
1987-01-07	0.072649
1987-01-08	0.076512
1987-01-09	0.078423
1987-01-12	0.081887
1987-01-13	0.082366
1987-01-14	0.087066
1987-01-15	0.089445
1987-01-16	0.086774
1987-01-19	0.093078
1987-01-20	0.093181
1987-01-21	0.089380
1987-01-22	0.095389
1987-01-23	0.093371
1987-01-26	0.088955
1987-01-27	0.093038
1987-01-28	0.094655
1987-01-29	0.091455
1987-01-30	0.092996
1987-02-02	0.099066
1987-02-03	0.101240
1987-02-04	0.104676
1987-02-05	0.106722
1987-02-06	0.106706
1987-02-09	0.104855
1987-02-10	0.102493
1987-02-11	0.109007
1987-02-12	0.109528
1987-02-13	0.114740
1987-02-17	0.123545
1987-02-18	0.118612
1987-02-19	0.115972
1987-02-20	0.113671
1987-02-23	0.111793
1987-02-24	0.114115
1987-02-25	0.117991
1987-02-26	0.120359
1987-02-27	0.121470
1987-03-02	0.118101
1987-03-03	0.117114
1987-03-04	0.122379
1987-03-05	0.125164
1987-03-06	0.124372
1987-03-09	0.120698
1987-03-10	0.124638
1987-03-11	0.126342
1987-03-12	0.125228
1987-03-13	0.121956
1987-03-16	0.121078
1987-03-17	0.127371
1987-03-18	0.127659
1987-03-19	0.131592
1987-03-20	0.135500
1987-03-23	0.134580
1987-03-24	0.136232
1987-03-25	0.136255
1987-03-26	0.137341
1987-03-27	0.133755
1987-03-30	0.122676
1987-03-31	0.127082
1987-04-01	0.127144
1987-04-02	0.130384
1987-04-03	0.138087
1987-04-06	0.137113
1987-04-07	0.129605
1987-04-08	0.133423
1987-04-09	0.132250
1987-04-10	0.131305
1987-04-13	0.122216
1987-04-14	0.113795
1987-04-15	0.118982
1987-04-16	0.121487
1987-04-20	0.118265
1987-04-21	0.123146
1987-04-22	0.121777
1987-04-23	0.121400
1987-04-24	0.114663
1987-04-27	0.113081
1987-04-28	0.116313
1987-04-29	0.118143
1987-04-30	0.123211
1987-05-01	0.125202
1987-05-04	0.126446
1987-05-05	0.133120
1987-05-06	0.132185
1987-05-07	0.133683
1987-05-08	0.134402
1987-05-11	0.132020
1987-05-12	0.131455
1987-05-13	0.134200
1987-05-14	0.135132
1987-05-15	0.129107
1987-05-18	0.124038
1987-05-19	0.116023
1987-05-20	0.116465
1987-05-21	0.118303
1987-05-22	0.116312
1987-05-26	0.123085
1987-05-27	0.124641
1987-05-28	0.128965
1987-05-29	0.130313
1987-06-01	0.124277
1987-06-02	0.121540
1987-06-03	0.124021
1987-06-04	0.125004
1987-06-05	0.123847
1987-06-08	0.127540
1987-06-09	0.131488
1987-06-10	0.132613
1987-06-11	0.131861
1987-06-12	0.133300
1987-06-15	0.131694
1987-06-16	0.134894
1987-06-17	0.135265
1987-06-18	0.137482
1987-06-19	0.136786
1987-06-22	0.138592
1987-06-23	0.136297
1987-06-24	0.136426
1987-06-25	0.135222
1987-06-26	0.134607
1987-06-29	0.133837
1987-06-30	0.130753
1987-07-01	0.131231
1987-07-02	0.133112
1987-07-06	0.130249
1987-07-07	0.127615
1987-07-08	0.126851
1987-07-09	0.128040
1987-07-10	0.129583
1987-07-13	0.133045
1987-07-14	0.142604
1987-07-15	0.142341
1987-07-16	0.144894
1987-07-17	0.144496
1987-07-20	0.140048
1987-07-21	0.138596
1987-07-22	0.139533
1987-07-23	0.134918
1987-07-24	0.138121
1987-07-27	0.138476
1987-07-28	0.139670
1987-07-29	0.141757
1987-07-30	0.145766
1987-07-31	0.145277
1987-08-03	0.142802
1987-08-04	0.144196
1987-08-05	0.149408
1987-08-06	0.157582
1987-08-07	0.161938
1987-08-10	0.167411
1987-08-11	0.173152
1987-08-12	0.169824
1987-08-13	0.168360
1987-08-14	0.168335
1987-08-17	0.169216
1987-08-18	0.162012
1987-08-19	0.165552
1987-08-20	0.174100
1987-08-21	0.178199
1987-08-24	0.175406
1987-08-25	0.178496
1987-08-26	0.179614
1987-08-27	0.178261
1987-08-28	0.173703
1987-08-31	0.175512
1987-09-01	0.168754
1987-09-02	0.165903
1987-09-03	0.164161
1987-09-04	0.161855
1987-09-08	0.151944
1987-09-09	0.155810
1987-09-10	0.164064
1987-09-11	0.166931
1987-09-14	0.163994
1987-09-15	0.157016
1987-09-16	0.154781
1987-09-17	0.156511
1987-09-18	0.155616
1987-09-21	0.145385
1987-09-22	0.154594
1987-09-23	0.160673
1987-09-24	0.161996
1987-09-25	0.163112
1987-09-28	0.161931
1987-09-29	0.160792
1987-09-30	0.163982
1987-10-01	0.174024
1987-10-02	0.180086
1987-10-05	0.184313
1987-10-06	0.169455
1987-10-07	0.166559
1987-10-08	0.158662
1987-10-09	0.155938
1987-10-12	0.149365
1987-10-13	0.152957
1987-10-14	0.144429
1987-10-15	0.134699
1987-10-16	0.114219
1987-10-19	0.062546
1987-10-20	0.048449
1987-10-21	0.063408
1987-10-22	0.052867
1987-10-23	0.048036
1987-10-26	0.031191
1987-10-27	0.032238
1987-10-28	0.033237
1987-10-29	0.042681
1987-10-30	0.048409
1987-11-02	0.050462
1987-11-03	0.045425
1987-11-04	0.046172
1987-11-05	0.050930
1987-11-06	0.048580
1987-11-09	0.044519
1987-11-10	0.041744
1987-11-11	0.043517
1987-11-12	0.047431
1987-11-13	0.045628
1987-11-16	0.045172
1987-11-17	0.041598
1987-11-18	0.042690
1987-11-19	0.039349
1987-11-20	0.039158
1987-11-23	0.039993
1987-11-24	0.042376
1987-11-25	0.042667
1987-11-27	0.041216
1987-11-30	0.035840
1987-12-01	0.035864
1987-12-02	0.036485
1987-12-03	0.032512
1987-12-04	0.030664
1987-12-07	0.032573
1987-12-08	0.035173
1987-12-09	0.037540
1987-12-10	0.036937
1987-12-11	0.037576
1987-12-14	0.042620
1987-12-15	0.043326
1987-12-16	0.047013
1987-12-17	0.045936
1987-12-18	0.050377
1987-12-21	0.051619
1987-12-22	0.051153
1987-12-23	0.053621
1987-12-24	0.053744
1987-12-28	0.048231
1987-12-29	0.049710
1987-12-30	0.052547
1987-12-31	0.051506
1988-01-04	0.057000
1988-01-05	0.059606
1988-01-06	0.061665
1988-01-07	0.064471
1988-01-08	0.052422
1988-01-11	0.053095
1988-01-12	0.049933
1988-01-13	0.049756
1988-01-14	0.050222
1988-01-15	0.053878
1988-01-18	0.053065
1988-01-19	0.052045
1988-01-20	0.046562
1988-01-21	0.047003
1988-01-22	0.048295
1988-01-25	0.050826
1988-01-26	0.049050
1988-01-27	0.049232
1988-01-28	0.051347
1988-01-29	0.052785
1988-02-01	0.052268
1988-02-02	0.052620
1988-02-03	0.050238
1988-02-04	0.051005
1988-02-05	0.051618
1988-02-08	0.051477
1988-02-09	0.052506
1988-02-10	0.055782
1988-02-11	0.056516
1988-02-12	0.057531
1988-02-16	0.059217
1988-02-17	0.059497
1988-02-18	0.059433
1988-02-19	0.060854
1988-02-22	0.064265
1988-02-23	0.065489
1988-02-24	0.066849
1988-02-25	0.064879
1988-02-26	0.064715
1988-02-29	0.066980
1988-03-01	0.066969
1988-03-02	0.069851
1988-03-03	0.071503
1988-03-04	0.072579
1988-03-07	0.073893
1988-03-08	0.075329
1988-03-09	0.077355
1988-03-10	0.073758
1988-03-11	0.073077
1988-03-14	0.074698
1988-03-15	0.073574
1988-03-16	0.076174
1988-03-17	0.077201
1988-03-18	0.076939
1988-03-21	0.074212
1988-03-22	0.075594
1988-03-23	0.074618
1988-03-24	0.069018
1988-03-25	0.066779
1988-03-28	0.066728
1988-03-29	0.067679
1988-03-30	0.065879
1988-03-31	0.067172
1988-04-04	0.065010
1988-04-05	0.066700
1988-04-06	0.070983
1988-04-07	0.071858
1988-04-08	0.073798
1988-04-11	0.075043
1988-04-12	0.075237
1988-04-13	0.075589
1988-04-14	0.066639
1988-04-15	0.066478
1988-04-18	0.066952
1988-04-19	0.067878
1988-04-20	0.066215
1988-04-21	0.065216
1988-04-22	0.066633
1988-04-25	0.067874
1988-04-26	0.070607
1988-04-27	0.071159
1988-04-28	0.070575
1988-04-29	0.069600
1988-05-02	0.070574
1988-05-03	0.073264
1988-05-04	0.072804
1988-05-05	0.071644
1988-05-06	0.071033
1988-05-09	0.068322
1988-05-10	0.067602
1988-05-11	0.063502
1988-05-12	0.064507
1988-05-13	0.066914
1988-05-16	0.068226
1988-05-17	0.067150
1988-05-18	0.062765
1988-05-19	0.062827
1988-05-20	0.062313
1988-05-23	0.059849
1988-05-24	0.061516
1988-05-25	0.061293
1988-05-26	0.062208
1988-05-27	0.061907
1988-05-31	0.066020
1988-06-01	0.069820
1988-06-02	0.069548
1988-06-03	0.071382
1988-06-06	0.073470
1988-06-07	0.073489
1988-06-08	0.077470
1988-06-09	0.077159
1988-06-10	0.079066
1988-06-13	0.079639
1988-06-14	0.080978
1988-06-15	0.081404
1988-06-16	0.079299
1988-06-17	0.078564
1988-06-20	0.077604
1988-06-21	0.079625
1988-06-22	0.082450
1988-06-23	0.082564
1988-06-24	0.082928
1988-06-27	0.079954
1988-06-28	0.083933
1988-06-29	0.083385
1988-06-30	0.085031
1988-07-01	0.086279
1988-07-05	0.088930
1988-07-06	0.086873
1988-07-07	0.085437
1988-07-08	0.083752
1988-07-11	0.083132
1988-07-12	0.082528
1988-07-13	0.083692
1988-07-14	0.084433
1988-07-15	0.084199
1988-07-18	0.084575
1988-07-19	0.080517
1988-07-20	0.079828
1988-07-21	0.076138
1988-07-22	0.075450
1988-07-25	0.075108
1988-07-26	0.072764
1988-07-27	0.069922
1988-07-28	0.070922
1988-07-29	0.074427
1988-08-01	0.074767
1988-08-02	0.073643
1988-08-03	0.074292
1988-08-04	0.074416
1988-08-05	0.072833
1988-08-08	0.072731
1988-08-09	0.069637
1988-08-10	0.064223
1988-08-11	0.066399
1988-08-12	0.065379
1988-08-15	0.061243
1988-08-16	0.064004
1988-08-17	0.064288
1988-08-18	0.065003
1988-08-19	0.064172
1988-08-22	0.060915
1988-08-23	0.060598
1988-08-24	0.063113
1988-08-25	0.061539
1988-08-26	0.062022
1988-08-29	0.063960
1988-08-30	0.063511
1988-08-31	0.061992
1988-09-01	0.058969
1988-09-02	0.062377
1988-09-06	0.062886
1988-09-07	0.063057
1988-09-08	0.064009
1988-09-09	0.066796
1988-09-12	0.066922
1988-09-13	0.067232
1988-09-14	0.068500
1988-09-15	0.066678
1988-09-16	0.068076
1988-09-19	0.067452
1988-09-20	0.068246
1988-09-21	0.069399
1988-09-22	0.069944
1988-09-23	0.068997
1988-09-26	0.067120
1988-09-27	0.067035
1988-09-28	0.068466
1988-09-29	0.070514
1988-09-30	0.071148
1988-10-03	0.068079
1988-10-04	0.067496
1988-10-05	0.066997
1988-10-06	0.067421
1988-10-07	0.067146
1988-10-10	0.065922
1988-10-11	0.066698
1988-10-12	0.064033
1988-10-13	0.065741
1988-10-14	0.066339
1988-10-17	0.066805
1988-10-18	0.068174
1988-10-19	0.068169
1988-10-20	0.072064
1988-10-21	0.071310
1988-10-24	0.069721
1988-10-25	0.068532
1988-10-26	0.067310
1988-10-27	0.064935
1988-10-28	0.065607
1988-10-31	0.065484
1988-11-01	0.065271
1988-11-02	0.064616
1988-11-03	0.064873
1988-11-04	0.064097
1988-11-07	0.061633
1988-11-08	0.064229
1988-11-09	0.063942
1988-11-10	0.063694
1988-11-11	0.059240
1988-11-14	0.058936
1988-11-15	0.058042
1988-11-16	0.055366
1988-11-17	0.056044
1988-11-18	0.056364
1988-11-21	0.053608
1988-11-22	0.054129
1988-11-23	0.056931
1988-11-25	0.055425
1988-11-28	0.055697
1988-11-29	0.056876
1988-11-30	0.058928
1988-12-01	0.061165
1988-12-02	0.061466
1988-12-05	0.062794
1988-12-06	0.064054
1988-12-07	0.062751
1988-12-08	0.061707
1988-12-09	0.061605
1988-12-12	0.060864
1988-12-13	0.059947
1988-12-14	0.060592
1988-12-15	0.061386
1988-12-16	0.063951
1988-12-19	0.065463
1988-12-20	0.065105
1988-12-21	0.064637
1988-12-22	0.064744
1988-12-23	0.065684
1988-12-27	0.065241
1988-12-28	0.065136
1988-12-29	0.066861
1988-12-30	0.067684
1989-01-03	0.064492
1989-01-04	0.067739
1989-01-05	0.067648
1989-01-06	0.067683
1989-01-09	0.067827
1989-01-10	0.067152
1989-01-11	0.067750
1989-01-12	0.069353
1989-01-13	0.069464
1989-01-16	0.069576
1989-01-17	0.067113
1989-01-18	0.068876
1989-01-19	0.071097
1989-01-20	0.070797
1989-01-23	0.068301
1989-01-24	0.070561
1989-01-25	0.072183
1989-01-26	0.075082
1989-01-27	0.074525
1989-01-30	0.076030
1989-01-31	0.078105
1989-02-01	0.080487
1989-02-02	0.082397
1989-02-03	0.082534
1989-02-06	0.081864
1989-02-07	0.085215
1989-02-08	0.082540
1989-02-09	0.080762
1989-02-10	0.076923
1989-02-13	0.076545
1989-02-14	0.076818
1989-02-15	0.079028
1989-02-16	0.079541
1989-02-17	0.080405
1989-02-21	0.079964
1989-02-22	0.076886
1989-02-23	0.077762
1989-02-24	0.075404
1989-02-27	0.074449
1989-02-28	0.074413
1989-03-01	0.074177
1989-03-02	0.076426
1989-03-03	0.076859
1989-03-06	0.078951
1989-03-07	0.077928
1989-03-08	0.077365
1989-03-09	0.076232
1989-03-10	0.075788
1989-03-13	0.076871
1989-03-14	0.076214
1989-03-15	0.076220
1989-03-16	0.078398
1989-03-17	0.071951
1989-03-20	0.069414
1989-03-21	0.071915
1989-03-22	0.070192
1989-03-23	0.070711
1989-03-27	0.070829
1989-03-28	0.071845
1989-03-29	0.073408
1989-03-30	0.074634
1989-03-31	0.076457
1989-04-03	0.076402
1989-04-04	0.076032
1989-04-05	0.076709
1989-04-06	0.076839
1989-04-07	0.079557
1989-04-10	0.080660
1989-04-11	0.082744
1989-04-12	0.084845
1989-04-13	0.083913
1989-04-14	0.087581
1989-04-17	0.087521
1989-04-18	0.090537
1989-04-19	0.092242
1989-04-20	0.091648
1989-04-21	0.093325
1989-04-24	0.092551
1989-04-25	0.091039
1989-04-26	0.091046
1989-04-27	0.094252
1989-04-28	0.095520
1989-05-01	0.095913
1989-05-02	0.095899
1989-05-03	0.097096
1989-05-04	0.097826
1989-05-05	0.099772
1989-05-08	0.099176
1989-05-09	0.098649
1989-05-10	0.099123
1989-05-11	0.099848
1989-05-12	0.105199
1989-05-15	0.107842
1989-05-16	0.106843
1989-05-17	0.110644
1989-05-18	0.111156
1989-05-19	0.113597
1989-05-22	0.113204
1989-05-23	0.110405
1989-05-24	0.112536
1989-05-25	0.113889
1989-05-26	0.116441
1989-05-30	0.115056
1989-05-31	0.116591
1989-06-01	0.118286
1989-06-02	0.121899
1989-06-05	0.114519
1989-06-06	0.116112
1989-06-07	0.125015
1989-06-08	0.124170
1989-06-09	0.123151
1989-06-12	0.122813
1989-06-13	0.119340
1989-06-14	0.119530
1989-06-15	0.113604
1989-06-16	0.113156
1989-06-19	0.112303
1989-06-20	0.110319
1989-06-21	0.110107
1989-06-22	0.112150
1989-06-23	0.115376
1989-06-26	0.114326
1989-06-27	0.114831
1989-06-28	0.110209
1989-06-29	0.103466
1989-06-30	0.100178
1989-07-03	0.101464
1989-07-05	0.102789
1989-07-06	0.104732
1989-07-07	0.107614
1989-07-10	0.107221
1989-07-11	0.108151
1989-07-12	0.109580
1989-07-13	0.110523
1989-07-14	0.112686
1989-07-17	0.114060
1989-07-18	0.110289
1989-07-19	0.113764
1989-07-20	0.109737
1989-07-21	0.109371
1989-07-24	0.105084
1989-07-25	0.104924
1989-07-26	0.107762
1989-07-27	0.112159
1989-07-28	0.112767
1989-07-31	0.114553
1989-08-01	0.112235
1989-08-02	0.112234
1989-08-03	0.114947
1989-08-04	0.115871
1989-08-07	0.121712
1989-08-08	0.123322
1989-08-09	0.120147
1989-08-10	0.119427
1989-08-11	0.117581
1989-08-14	0.115134
1989-08-15	0.116830
1989-08-16	0.115198
1989-08-17	0.117249
1989-08-18	0.118168
1989-08-21	0.114012
1989-08-22	0.115920
1989-08-23	0.119311
1989-08-24	0.124083
1989-08-25	0.124792
1989-08-28	0.125867
1989-08-29	0.123880
1989-08-30	0.125727
1989-08-31	0.126749
1989-09-01	0.129326
1989-09-05	0.129429
1989-09-06	0.126102
1989-09-07	0.125291
1989-09-08	0.127754
1989-09-11	0.128270
1989-09-12	0.130617
1989-09-13	0.131114
1989-09-14	0.127243
1989-09-15	0.126461
1989-09-18	0.126093
1989-09-19	0.126399
1989-09-20	0.127022
1989-09-21	0.127613
1989-09-22	0.129727
1989-09-25	0.129718
1989-09-26	0.129673
1989-09-27	0.129551
1989-09-28	0.133787
1989-09-29	0.134026
1989-10-02	0.137071
1989-10-03	0.138188
1989-10-04	0.142101
1989-10-05	0.143642
1989-10-06	0.148587
1989-10-09	0.153102
1989-10-10	0.151733
1989-10-11	0.149794
1989-10-12	0.148751
1989-10-13	0.129942
1989-10-16	0.130418
1989-10-17	0.129191
1989-10-18	0.133122
1989-10-19	0.141937
1989-10-20	0.141043
1989-10-23	0.136839
1989-10-24	0.132191
1989-10-25	0.132076
1989-10-26	0.124952
1989-10-27	0.119515
1989-10-30	0.119891
1989-10-31	0.125695
1989-11-01	0.126863
1989-11-02	0.120275
1989-11-03	0.119617
1989-11-06	0.113268
1989-11-07	0.117152
1989-11-08	0.121536
1989-11-09	0.121990
1989-11-10	0.125100
1989-11-13	0.125470
1989-11-14	0.123121
1989-11-15	0.124738
1989-11-16	0.123644
1989-11-17	0.125191
1989-11-20	0.126506
1989-11-21	0.125384
1989-11-22	0.126835
1989-11-24	0.128885
1989-11-27	0.126829
1989-11-28	0.126718
1989-11-29	0.126555
1989-11-30	0.128160
1989-12-01	0.129641
1989-12-04	0.132057
1989-12-05	0.133069
1989-12-06	0.127527
1989-12-07	0.128559
1989-12-08	0.127280
1989-12-11	0.120862
1989-12-12	0.116804
1989-12-13	0.116964
1989-12-14	0.114452
1989-12-15	0.110928
1989-12-18	0.105807
1989-12-19	0.106304
1989-12-20	0.109392
1989-12-21	0.113993
1989-12-22	0.116191
1989-12-26	0.116167
1989-12-27	0.122500
1989-12-28	0.122499
1989-12-29	0.126230
1990-01-02	0.132802
1990-01-03	0.129950
1990-01-04	0.127552
1990-01-05	0.124861
1990-01-08	0.125523
1990-01-09	0.121538
1990-01-10	0.113905
1990-01-11	0.109084
1990-01-12	0.101857
1990-01-15	0.100122
1990-01-16	0.106336
1990-01-17	0.104356
1990-01-18	0.104297
1990-01-19	0.109252
1990-01-22	0.100281
1990-01-23	0.099435
1990-01-24	0.098371
1990-01-25	0.096979
1990-01-26	0.093395
1990-01-29	0.091747
1990-01-30	0.085747
1990-01-31	0.091318
1990-02-01	0.092810
1990-02-02	0.096327
1990-02-05	0.097550
1990-02-06	0.095537
1990-02-07	0.097948
1990-02-08	0.098566
1990-02-09	0.100343
1990-02-12	0.098004
1990-02-13	0.098451
1990-02-14	0.099670
1990-02-15	0.102350
1990-02-16	0.100039
1990-02-20	0.095293
1990-02-21	0.094847
1990-02-22	0.094061
1990-02-23	0.090745
1990-02-26	0.094556
1990-02-27	0.096157
1990-02-28	0.099136
1990-03-01	0.100831
1990-03-02	0.104346
1990-03-05	0.102637
1990-03-06	0.103463
1990-03-07	0.102271
1990-03-08	0.106578
1990-03-09	0.107636
1990-03-12	0.107182
1990-03-13	0.104140
1990-03-14	0.105255
1990-03-15	0.107047
1990-03-16	0.113779
1990-03-19	0.116762
1990-03-20	0.112061
1990-03-21	0.110387
1990-03-22	0.105301
1990-03-23	0.108191
1990-03-26	0.111127
1990-03-27	0.112713
1990-03-28	0.107667
1990-03-29	0.105970
1990-03-30	0.106015
1990-04-02	0.105298
1990-04-03	0.111440
1990-04-04	0.109381
1990-04-05	0.107211
1990-04-06	0.104821
1990-04-09	0.104281
1990-04-10	0.105910
1990-04-11	0.107840
1990-04-12	0.110124
1990-04-16	0.111462
1990-04-17	0.110799
1990-04-18	0.105639
1990-04-19	0.102249
1990-04-20	0.098969
1990-04-23	0.094706
1990-04-24	0.093497
1990-04-25	0.094614
1990-04-26	0.094890
1990-04-27	0.091957
1990-04-30	0.094856
1990-05-01	0.096542
1990-05-02	0.098578
1990-05-03	0.100826
1990-05-04	0.104583
1990-05-07	0.108005
1990-05-08	0.108208
1990-05-09	0.108593
1990-05-10	0.110672
